"","DATE","WSR_PK","WSR_AV","T_PK","T85","RH85","U85","V85","T70","U70","V70","T50","RH50","U50","V50","SLP","Precp","OzoneDay1hPeak","Oz8h","WSR.vect","T.vect"
"566",1999-07-30,0.38,0.22,0.786,0.841772151898734,0.58,0.0178,0.0464,0.770114942528736,-0.0176,0.052,0.87012987012987,0.11,-0.048,0.0648,0.426666666666667,0,"0","0","6","3"
"567",1999-07-31,0.42,0.22,0.784,0.841772151898734,0.53,0.0356,0.0554,0.800766283524904,6e-04,0.0608,0.852813852813853,0.12,-0.0354,0.0372,0.386666666666667,0,"0","0","1","3"
"568",1999-08-01,0.31,0.13,0.792,0.810126582278481,0.6,-0.026,0.0642,0.789272030651341,-0.0268,0.0592,0.80952380952381,0.4,-0.0178,-0.0344,0.413333333333333,0,"0","0","1","3"
"569",1999-08-02,0.31,0.15,0.778,0.806962025316456,0.86,-0.042,8e-04,0.743295019157088,-0.115,-0.0174,0.80952380952381,0.29,-0.1362,-0.0324,0.48,0,"0","0","6","3"
"570",1999-08-03,0.31,0.15,0.804,0.863924050632911,0.6,0.0416,-8e-04,0.739463601532567,0.0162,-0.0406,0.792207792207792,0.46,-0.0784,0.0228,0.493333333333333,0,"0","0","2","3"
"571",1999-08-04,0.29,0.11,0.808,0.848101265822785,0.69,-0.0266,-0.056,0.758620689655172,-0.0682,-0.0358,0.753246753246753,0.36,-0.053,-0.0716,0.44,0,"0","0","4","6"
"572",1999-08-05,0.35,0.16,0.828,0.876582278481013,0.34,-0.0826,-0.118,0.701149425287356,-0.0734,-0.0374,0.805194805194805,0.17,-0.1286,-0.0754,0.4,0,"0","1","4","3"
"573",1999-08-06,0.31,0.12,0.802,0.841772151898734,0.66,-0.0682,-0.0728,0.693486590038314,-0.0662,-0.061,0.883116883116883,0.15,-0.1076,-0.031,0.373333333333333,0.00145278450363196,"1","1","4","7"
"574",1999-08-07,0.37,0.15,0.794,0.838607594936709,0.66,-0.0312,4e-04,0.747126436781609,-0.0366,-0.0194,0.904761904761905,0.16,-0.01,0.0182,0.413333333333333,0,"1","1","1","3"
"575",1999-08-08,0.25,0.14,0.792,0.84493670886076,0.76,-0.0098,-0.0106,0.739463601532567,0.0254,-0.0358,0.787878787878788,0.3,0.0264,0.0124,0.466666666666667,0,"0","0","4","3"
"576",1999-08-09,0.48,0.23,0.814,0.835443037974683,0.78,0.0036,0.0054,0.781609195402299,-0.0124,-0.003,0.87012987012987,0.21,-0.0014,-0.0316,0.44,0,"0","0","2","3"
"577",1999-08-10,0.45,0.27,0.812,0.860759493670886,0.66,0.0402,0.0136,0.812260536398468,-0.0268,-0.0228,0.857142857142857,0.26,-0.0304,-0.0906,0.36,0,"0","0","6","3"
"578",1999-08-11,0.41,0.25,0.804,0.848101265822785,0.64,0.0416,0.0218,0.781609195402299,-0.0478,0.003,0.844155844155844,0.51,0.0026,-0.0562,0.4,0,"0","0","6","3"
"579",1999-08-12,0.45,0.31,0.806,0.857594936708861,0.53,0.081,0.0612,0.804597701149425,-0.0146,0.0114,0.857142857142857,0.34,0.0302,0.0346,0.453333333333333,0,"0","0","6","3"
"580",1999-08-13,0.44,0.27,0.824,0.879746835443038,0.42,0.1092,0.0292,0.812260536398468,0.0628,0.0038,0.865800865800866,0.34,0.0282,-0.0282,0.44,0,"0","0","3","3"
"581",1999-08-14,0.42,0.16,0.838,0.886075949367089,0.65,-0.03,-0.0846,0.800766283524904,-0.0254,-0.0764,0.831168831168831,0.3,-0.0424,-0.1322,0.426666666666667,0.00145278450363196,"0","0","2","3"
"582",1999-08-15,0.37,0.2,0.808,0.911392405063291,0.5,-0.0158,-0.0892,0.71264367816092,-0.0516,-0.1972,0.9004329004329,0.15,-0.2242,-0.1518,0.413333333333333,0,"0","0","3","5"
"583",1999-08-16,0.34,0.17,0.782,0.825949367088608,0.32,-0.0492,-0.027,0.81992337164751,-0.1016,0,0.952380952380952,0.01,-0.2984,-0.0754,0.48,0,"0","1","4","3"
"584",1999-08-17,0.39,0.17,0.776,0.80379746835443,0.7,-0.0872,0.0178,0.781609195402299,-0.1268,-0.0142,0.874458874458874,0.21,-0.2284,0.011,0.533333333333333,0,"0","0","4","5"
"585",1999-08-18,0.22,0.12,0.808,0.835443037974683,0.73,-0.0602,0.0084,0.739463601532567,-0.0758,-2e-04,0.887445887445887,0.16,-0.2186,-0.0682,0.52,0,"1","1","4","3"
"586",1999-08-19,0.31,0.16,0.846,0.854430379746835,0.72,-0.0332,-0.0362,0.697318007662835,-0.1296,-0.0848,0.796536796536796,0.05,-0.2164,-0.2176,0.413333333333333,0,"0","0","4","3"
"587",1999-08-20,0.39,0.16,0.874,0.905063291139241,0.58,-0.0014,-0.0764,0.739463601532567,-0.0948,-0.051,0.813852813852814,0.1,-0.0884,-0.0936,0.4,0.0280871670702179,"0","1","2","7"
"588",1999-08-21,0.47,0.2,0.784,0.882911392405063,0.65,-0.0038,-0.0654,0.71264367816092,-0.0442,-0.016,0.800865800865801,0.17,-0.1066,-0.0694,0.426666666666667,0,"1","1","6","3"
"589",1999-08-22,0.47,0.26,0.758,0.85126582278481,0.61,-0.108,0.0262,0.770114942528736,-0.0456,-0.0232,0.852813852813853,0.02,-0.0998,-0.039,0.413333333333333,0,"0","0","4","5"
"590",1999-08-23,0.29,0.18,0.728,0.835443037974683,0.66,-0.0768,0.0782,0.766283524904214,-0.0512,0.0406,0.818181818181818,0.37,-0.0326,0.0318,0.373333333333333,0.0309927360774818,"0","0","4","7"
"591",1999-08-24,0.22,0.1,0.738,0.841772151898734,0.64,-0.0126,0.0616,0.777777777777778,-0.0268,-0.001,0.818181818181818,0.48,0.0188,-0.001,0.36,0,"0","0","1","7"
"592",1999-08-25,0.37,0.16,0.816,0.85126582278481,0.66,8e-04,0.0264,0.78544061302682,-0.0304,-0.0364,0.805194805194805,0.3,0.0266,-0.0708,0.373333333333333,0,"0","0","4","3"
"593",1999-08-26,0.38,0.19,0.832,0.854430379746835,0.77,0.0322,-0.0192,0.793103448275862,0.0186,-0.085,0.831168831168831,0.03,0.0066,-0.109,0.386666666666667,0,"0","0","2","3"
"594",1999-08-27,0.45,0.2,0.816,0.889240506329114,0.55,-0.0846,-0.0184,0.762452107279693,-0.1092,-0.0658,0.80952380952381,0.03,0.0396,-0.0686,0.386666666666667,0,"0","0","2","3"
"595",1999-08-28,0.29,0.1,0.796,0.857594936708861,0.54,-0.0168,-0.0932,0.701149425287356,0.0728,-0.0682,0.796536796536796,0.15,0.0928,-0.0934,0.426666666666667,0,"0","0","1","7"
"596",1999-08-29,0.39,0.11,0.772,0.80379746835443,0.74,-0.0066,-0.0454,0.697318007662835,-0.004,-0.1228,0.796536796536796,0.08,-0.071,-0.1524,0.4,0,"0","0","2","7"
"597",1999-08-30,0.25,0.11,0.822,0.829113924050633,0.58,-0.0412,-0.061,0.670498084291188,-0.056,-0.073,0.800865800865801,0.15,-0.1286,-0.237,0.386666666666667,0,"0","1","2","6"
"598",1999-08-31,0.38,0.12,0.776,0.829113924050633,0.64,-0.0542,-0.0104,0.639846743295019,-0.08,-0.1172,0.731601731601731,0.34,-0.1938,-0.1596,0.373333333333333,0,"0","1","2","7"
"599",1999-09-01,0.31,0.2,0.64,0.718354430379747,0.84,-0.1006,0.1362,0.620689655172414,-0.0864,0.0798,0.727272727272727,0.77,-0.2428,0.09,0.44,0.0334140435835351,"0","0","2","5"
"600",1999-09-02,0.32,0.15,0.746,0.762658227848101,0.86,-0.0536,0.0784,0.708812260536398,-0.0348,0.197,0.779220779220779,0.42,0.0468,0.1414,0.413333333333333,0,"0","0","4","3"
"601",1999-09-03,0.46,0.18,0.736,0.79746835443038,0.8,-0.0306,0.0228,0.720306513409962,0.0892,0.069,0.87012987012987,0.11,0.1252,0.0258,0.4,0,"0","0","1","3"
"602",1999-09-04,0.38,0.17,0.74,0.806962025316456,0.68,0.0588,0.0842,0.724137931034483,0.0468,0.0198,0.800865800865801,0.04,0.0696,-0.0366,0.426666666666667,0,"0","0","2","7"
"603",1999-09-05,0.45,0.15,0.776,0.822784810126582,0.64,0.039,0.0452,0.754789272030651,0.0106,0.0594,0.774891774891775,0.64,-0.004,0.0124,0.426666666666667,0,"0","0","1","3"
"604",1999-09-06,0.34,0.14,0.774,0.819620253164557,0.66,0.0254,0.026,0.735632183908046,0.052,0.0142,0.800865800865801,0.54,0.0544,0.0136,0.426666666666667,0,"1","0","1","3"
"605",1999-09-07,0.45,0.17,0.758,0.80379746835443,0.79,0.014,-0.0396,0.724137931034483,0.1216,-0.0106,0.796536796536796,0.56,0.1084,-0.0124,0.4,0,"0","0","2","7"
"606",1999-09-08,0.41,0.14,0.796,0.835443037974683,0.62,0.0474,-0.0176,0.727969348659004,0.0838,-0.022,0.731601731601731,0.52,0.1678,-0.0142,0.36,0,"0","0","2","7"
"607",1999-09-09,0.32,0.16,0.772,0.756329113924051,0.89,0.0936,-0.0984,0.731800766283525,0.061,-0.1562,0.722943722943723,0.43,0.0976,-0.0424,0.386666666666667,0,"0","0","4","3"
"608",1999-09-10,0.33,0.18,0.746,0.768987341772152,0.57,-0.0442,-0.084,0.724137931034483,-0.0102,-0.2046,0.766233766233766,0.02,0.099,-0.1374,0.4,0,"0","1","6","5"
"609",1999-09-11,0.44,0.17,0.75,0.784810126582278,0.24,-0.0354,0.006,0.754789272030651,0.0098,-0.1126,0.779220779220779,0.02,0.032,-0.0778,0.386666666666667,0,"1","1","4","5"
"610",1999-09-12,0.37,0.15,0.754,0.727848101265823,0.68,-0.035,0.0458,0.739463601532567,-0.0586,-0.0772,0.822510822510822,0.12,0.041,-0.0378,0.426666666666667,0,"0","1","4","5"
"611",1999-09-13,0.38,0.24,0.774,0.762658227848101,0.65,-0.0662,-0.0142,0.735632183908046,-0.0808,-0.0638,0.792207792207792,0.15,0.0274,0.0304,0.48,0,"0","0","6","3"
"612",1999-09-14,0.35,0.24,0.73,0.765822784810127,0.75,-0.0492,-0.1012,0.639846743295019,-0.0156,-0.0754,0.718614718614719,0.43,0.1034,-0.0614,0.48,0,"0","0","6","5"
"613",1999-09-15,0.34,0.21,0.746,0.743670886075949,0.61,-0.0558,-0.0742,0.613026819923372,-0.0466,-0.1256,0.783549783549784,0.04,0.1102,-0.0632,0.426666666666667,0,"0","0","6","6"
"614",1999-09-16,0.34,0.17,0.742,0.718354430379747,0.83,-0.0098,-0.0106,0.613026819923372,0.0062,-0.041,0.601731601731602,0.08,0.0946,-0.0162,0.506666666666667,0,"0","0","4","6"
"615",1999-09-17,0.36,0.18,0.722,0.727848101265823,0.39,-0.0308,-0.1232,0.655172413793103,0.002,-0.0984,0.844155844155844,0.06,0.0916,-0.0834,0.533333333333333,0,"0","0","6","6"
"616",1999-09-18,0.34,0.15,0.724,0.70253164556962,0.36,-0.0218,-0.0906,0.685823754789272,0.0062,-0.0706,0.800865800865801,0.08,0.0764,-0.0288,0.493333333333333,0,"0","0","4","6"
"617",1999-09-19,0.29,0.1,0.754,0.721518987341772,0.45,-0.058,-0.0638,0.674329501915709,-0.0216,-0.0096,0.822510822510822,0.18,0.1718,0.0368,0.386666666666667,0,"0","1","4","6"
"618",1999-09-20,0.3,0.14,0.812,0.768987341772152,0.64,-0.0082,-0.0874,0.693486590038314,-0.0326,-0.0848,0.83982683982684,0.03,0.193,-0.1314,0.346666666666667,0,"0","1","4","6"
"619",1999-09-21,0.51,0.34,0.666,0.80379746835443,0.69,0.0248,-0.0468,0.701149425287356,0.0768,-0.2438,0.857142857142857,0.09,0.3016,-0.203,0.36,0,"0","0","3","6"
"620",1999-09-22,0.34,0.18,0.624,0.594936708860759,0.46,0.0156,-0.1874,0.647509578544061,0.1282,-0.1868,0.727272727272727,0.03,0.3134,-0.2402,0.493333333333333,0,"0","0","4","6"
"621",1999-09-23,0.24,0.12,0.664,0.60126582278481,0.22,-0.0318,-0.108,0.71264367816092,-0.0452,-0.114,0.666666666666667,0.03,-0.06,-0.1654,0.493333333333333,0,"1","1","4","6"
"622",1999-09-24,0.46,0.16,0.698,0.670886075949367,0.19,-0.0418,-0.0438,0.762452107279693,0.0242,-0.0166,0.70995670995671,0.02,0.1442,-0.051,0.44,0,"0","1","4","5"
"623",1999-09-25,0.43,0.22,0.68,0.718354430379747,0.83,-0.0098,-0.0106,0.613026819923372,0.0276,0.0288,0.640692640692641,0.5,0.1514,0.0334,0.506666666666667,0,"0","0","4","5"
"624",1999-09-26,0.55,0.25,0.71,0.693037974683544,0.55,-0.0344,0.0756,0.647509578544061,0.0698,0.004,0.601731601731602,0.72,0.1336,0.118,0.36,0,"0","0","6","5"
"625",1999-09-27,0.49,0.23,0.708,0.724683544303797,0.63,-0.0546,0.0802,0.659003831417624,0.0084,0.0656,0.753246753246753,0.09,0.0492,0.0578,0.386666666666667,0.011138014527845,"0","0","4","7"
"626",1999-09-28,0.23,0.14,0.59,0.787974683544304,0.71,-0.0108,0.1074,0.708812260536398,-0.0628,0.1044,0.770562770562771,0.32,0.0394,0.1054,0.413333333333333,0,"0","0","6","2"
"627",1999-09-29,0.43,0.28,0.542,0.768987341772152,0.7,0.086,-0.0554,0.685823754789272,0.1048,0.0402,0.783549783549784,0.91,0.1364,0.1364,0.533333333333333,0.123002421307506,"0","0","6","1"
"628",1999-09-30,0.25,0.11,0.608,0.661392405063291,0.46,0.0252,-0.0768,0.727969348659004,0.0876,-0.0846,0.70995670995671,0.01,0.0182,-0.0628,0.613333333333333,0,"0","0","4","6"
"629",1999-10-01,0.26,0.14,0.622,0.632911392405063,0.09,-0.0356,-0.0508,0.770114942528736,0.0148,-0.0022,0.670995670995671,0.02,0.078,-0.0138,0.52,0,"0","0","4","6"
"630",1999-10-02,0.3,0.17,0.696,0.740506329113924,0.02,0.0272,0.0352,0.743295019157088,0.0592,0.0646,0.744588744588745,0.02,0.0848,-0.007,0.466666666666667,0,"0","1","2","5"
"631",1999-10-03,0.34,0.19,0.73,0.740506329113924,0.65,-0.0208,-0.026,0.67816091954023,-0.0116,-0.0074,0.761904761904762,0.01,0.0268,0.0526,0.493333333333333,0,"0","0","4","5"
"632",1999-10-04,0.44,0.23,0.726,0.781645569620253,0.66,-0.0968,-0.047,0.670498084291188,-0.047,-0.0516,0.692640692640693,0.18,0.1302,0.0262,0.493333333333333,0,"0","0","4","5"
"633",1999-10-05,0.36,0.23,0.672,0.734177215189873,0.64,-0.0746,-0.1344,0.639846743295019,-0.0992,-0.1368,0.701298701298701,0.03,0.0798,-0.0728,0.533333333333333,0,"0","0","3","4"
"634",1999-10-06,0.34,0.17,0.656,0.674050632911392,0.83,-0.0098,-0.0106,0.555555555555556,0.2874,-0.0146,0.575757575757576,0.19,0.125,-0.0788,0.573333333333333,0,"0","0","4","6"
"635",1999-10-07,0.25,0.11,0.686,0.743670886075949,0.52,-0.1284,0.0614,0.720306513409962,-0.1096,0.1168,0.822510822510822,0.03,-0.0782,0.0772,0.453333333333333,0,"1","1","4","6"
"636",1999-10-08,0.38,0.18,0.712,0.772151898734177,0.83,-0.0706,0.2086,0.758620689655172,0.0214,0.2032,0.805194805194805,0.09,0.0576,0.229,0.346666666666667,0.00145278450363196,"0","0","2","5"
"637",1999-10-09,0.37,0.18,0.692,0.778481012658228,0.73,0.0904,0.066,0.727969348659004,0.1128,0.0812,0.779220779220779,0.86,0.2022,0.2436,0.386666666666667,0,"0","0","2","2"
"638",1999-10-10,0.26,0.15,0.696,0.734177215189873,0.79,0.0242,0.0358,0.670498084291188,0.1148,0.0682,0.831168831168831,0.01,0.2576,0.1146,0.453333333333333,0,"0","0","4","5"
"639",1999-10-11,0.37,0.2,0.71,0.69620253164557,0.76,-0.0514,-0.0414,0.582375478927203,0.0672,-0.0232,0.701298701298701,0.02,0.1288,0.0334,0.506666666666667,0,"0","0","4","5"
"640",1999-10-12,0.31,0.16,0.708,0.699367088607595,0.64,-0.0702,-0.0508,0.632183908045977,-0.0224,0.005,0.649350649350649,0.04,-0.0516,-0.0544,0.533333333333333,0,"0","0","4","6"
"641",1999-10-13,0.25,0.13,0.718,0.705696202531645,0.79,-0.0344,0.0054,0.597701149425287,0.0474,0.0518,0.701298701298701,0.02,-0.079,-0.0898,0.506666666666667,0,"0","0","4","5"
"642",1999-10-14,0.31,0.14,0.712,0.727848101265823,0.62,-0.041,-0.022,0.632183908045977,-0.0276,-0.0228,0.74025974025974,0.01,-0.0432,-0.0936,0.506666666666667,0,"0","1","4","5"
"643",1999-10-15,0.45,0.19,0.702,0.731012658227848,0.39,-0.0332,0.0526,0.693486590038314,-0.1436,0.106,0.753246753246753,0.02,-0.0522,0.0084,0.453333333333333,0,"0","1","4","5"
"644",1999-10-16,0.34,0.14,0.704,0.715189873417722,0.3,-0.068,0.112,0.685823754789272,0.0216,0.1222,0.779220779220779,0.02,0.018,0.1428,0.426666666666667,0,"0","0","1","5"
"645",1999-10-17,0.58,0.28,0.648,0.65506329113924,0.89,-0.027,0.0158,0.624521072796935,0.0444,0.0698,0.718614718614719,0.24,0.1818,0.1164,0.426666666666667,0,"0","0","5","7"
"646",1999-10-18,0.34,0.25,0.45,0.661392405063291,0.71,0.0118,-0.0524,0.578544061302682,0.105,-0.0244,0.718614718614719,0.35,0.2848,0.087,0.466666666666667,0.0174334140435835,"0","0","6","4"
"647",1999-10-19,0.46,0.29,0.392,0.620253164556962,0.8,0.066,0.0898,0.555555555555556,0.2264,0.0824,0.636363636363636,0.53,0.3302,0.3088,0.586666666666667,0.0256658595641647,"0","0","3","1"
"648",1999-10-20,0.42,0.18,0.544,0.569620253164557,0.77,0.0592,-0.0482,0.532567049808429,0.232,0.0296,0.588744588744589,0.05,0.38,0.1978,0.72,0,"0","0","4","6"
"649",1999-10-21,0.19,0.07,0.578,0.54746835443038,0.06,-0.022,-0.1308,0.498084291187739,0.0694,-0.1334,0.489177489177489,0.05,0.3296,-0.0172,0.706666666666667,0,"0","0","4","6"
"650",1999-10-22,0.35,0.13,0.68,0.598101265822785,0.21,-0.0058,-0.1438,0.532567049808429,0.074,-0.2136,0.593073593073593,0.04,0.0814,-0.2388,0.6,0,"0","0","4","6"
"651",1999-10-23,0.44,0.18,0.594,0.667721518987342,0.26,0.0868,-0.1728,0.636015325670498,0.093,-0.1738,0.649350649350649,0.04,0.1414,-0.0666,0.506666666666667,0,"0","0","4","8"
"652",1999-10-24,0.32,0.11,0.536,0.525316455696203,0.02,0.0052,-0.1982,0.53639846743295,0.0368,-0.1608,0.536796536796537,0.09,0.1238,-0.0976,0.653333333333333,0,"0","0","4","6"
"653",1999-10-25,0.25,0.12,0.568,0.598101265822785,0.02,-0.0226,-0.1154,0.528735632183908,-0.028,-0.0974,0.441558441558442,0.06,0.0626,-0.2318,0.706666666666667,0,"0","0","4","6"
"654",1999-10-26,0.29,0.1,0.628,0.670886075949367,0.2,-0.0874,-0.0982,0.53639846743295,-8e-04,-0.051,0.571428571428571,0.06,0.076,-0.1332,0.693333333333333,0,"1","0","4","4"
"655",1999-10-27,0.42,0.16,0.634,0.667721518987342,0.25,-0.0416,-0.0218,0.482758620689655,-0.0258,-0.0176,0.653679653679654,0.05,0.0118,-0.1018,0.653333333333333,0,"0","0","4","4"
"656",1999-10-28,0.38,0.22,0.612,0.613924050632911,0.29,-0.0576,0.0528,0.636015325670498,-0.0084,0.0224,0.666666666666667,0.04,0.0546,0.0266,0.666666666666667,0,"0","0","6","5"
"657",1999-10-29,0.41,0.24,0.632,0.607594936708861,0.41,-0.038,0.1112,0.620689655172414,-0.0174,0.0372,0.636363636363636,0.35,0.1188,0.1082,0.626666666666667,0,"0","0","6","2"
"658",1999-10-30,0.64,0.31,0.672,0.613924050632911,0.35,-0.0156,0.2072,0.567049808429119,0.0538,0.144,0.614718614718615,0.15,0.1188,0.0862,0.546666666666667,0.0246973365617433,"0","0","5","7"
"659",1999-10-31,0.41,0.21,0.512,0.585443037974684,0.57,0.1464,0.1162,0.505747126436782,0.161,0.3454,0.523809523809524,0.14,0.1736,0.4168,0.546666666666667,0,"0","0","6","5"
"660",1999-11-01,0.51,0.2,0.524,0.468354430379747,0.51,0.2142,0.1382,0.369731800766284,0.2364,0.249,0.458874458874459,0.1,0.4156,0.4004,0.506666666666667,0,"0","0","4","6"
"661",1999-11-02,0.63,0.39,0.466,0.525316455696203,0.58,0.009,-0.2616,0.540229885057471,0.1084,-0.276,0.688311688311688,0.03,0.2918,-0.245,0.52,0,"0","0","3","4"
"662",1999-11-03,0.36,0.18,0.464,0.484177215189873,0.05,-0.0156,-0.2204,0.494252873563218,0.1512,-0.1878,0.493506493506494,0.02,0.3346,-0.1426,0.76,0,"0","0","6","6"
"663",1999-11-04,0.44,0.22,0.598,0.534810126582278,0.05,0.0574,0.024,0.478927203065134,0.1626,0.0152,0.502164502164502,0.2,0.2516,-0.0558,0.746666666666667,0,"0","0","4","5"
"664",1999-11-05,0.44,0.24,0.61,0.541139240506329,0.38,0.0282,0.0104,0.532567049808429,0.1196,0.0284,0.515151515151515,0.05,0.1674,-0.0828,0.773333333333333,0,"0","0","4","5"
"665",1999-11-06,0.3,0.14,0.612,0.563291139240506,0.47,-0.0412,-0.016,0.64367816091954,0.0046,-0.0406,0.627705627705628,0.02,-0.0138,-0.024,0.84,0,"0","0","4","6"
"666",1999-11-07,0.21,0.08,0.608,0.629746835443038,0.12,-0.0728,-0.045,0.616858237547893,-0.0566,-0.0342,0.614718614718615,0.08,0.045,-0.0806,0.826666666666667,0,"0","0","4","4"
"667",1999-11-08,0.25,0.1,0.598,0.626582278481013,0.09,-0.0382,-0.0158,0.639846743295019,0.0184,-0.0148,0.575757575757576,0.15,0.1472,-0.0012,0.72,0,"1","1","4","4"
"668",1999-11-09,0.36,0.16,0.592,0.64873417721519,0.07,-0.018,0.0336,0.639846743295019,0.0966,-0.0646,0.670995670995671,0.02,0.1972,-0.1832,0.653333333333333,0,"0","0","4","4"
"669",1999-11-10,0.21,0.11,0.616,0.566455696202532,0.61,6e-04,0.147,0.64367816091954,0.0148,-0.039,0.658008658008658,0.05,0.077,-0.0396,0.64,0,"1","0","6","2"
"670",1999-11-11,0.17,0.06,0.648,0.64873417721519,0.37,0.0308,-0.0304,0.670498084291188,0.0438,-0.0794,0.670995670995671,0.04,0.1114,-0.083,0.64,0,"0","0","4","4"
"671",1999-11-12,0.3,0.12,0.632,0.664556962025316,0.19,-0.0852,-0.167,0.670498084291188,-0.0424,-0.1946,0.666666666666667,0.04,0.0128,-0.096,0.666666666666667,0,"0","0","4","6"
"672",1999-11-13,0.21,0.1,0.618,0.69620253164557,0.09,-0.1206,-0.1042,0.674329501915709,-0.1008,-0.0758,0.619047619047619,0.16,-0.0032,-0.0778,0.666666666666667,0,"0","0","4","4"
"673",1999-11-14,0.13,0.05,0.61,0.60126582278481,0.2,0.021,0.0118,0.701149425287356,-0.073,0.0204,0.636363636363636,0.07,0.0548,0.0124,0.64,0,"0","0","4","6"
"674",1999-11-15,0.23,0.12,0.654,0.626582278481013,0.37,-0.0666,-0.102,0.639846743295019,-0.0128,-0.0316,0.614718614718615,0.11,0.0732,-0.0772,0.586666666666667,0,"0","0","6","6"
"675",1999-11-16,0.28,0.1,0.604,0.626582278481013,0.32,0.0018,-0.1578,0.521072796934866,0.0452,-0.1916,0.584415584415584,0.04,0.1274,-0.1302,0.52,0,"0","0","4","4"
"676",1999-11-17,0.38,0.16,0.588,0.550632911392405,0.39,-0.025,-0.1238,0.574712643678161,-0.0246,-0.1782,0.489177489177489,0.13,-0.0488,-0.1066,0.56,0,"0","0","4","4"
"677",1999-11-18,0.51,0.25,0.62,0.591772151898734,0.24,-0.012,-0.0046,0.590038314176245,0.0142,-0.0074,0.471861471861472,0.14,0.0276,0.0982,0.56,0,"0","0","4","5"
"678",1999-11-19,0.48,0.25,0.656,0.550632911392405,0.58,0.046,0.1076,0.555555555555556,0.0826,-0.0082,0.541125541125541,0.07,0.161,-0.0422,0.586666666666667,0,"0","0","6","5"
"679",1999-11-20,0.25,0.14,0.594,0.604430379746835,0.77,0.1266,0.0106,0.505747126436782,0.2096,-0.0162,0.536796536796537,0.15,0.2844,-0.0492,0.573333333333333,0,"0","0","6","4"
"680",1999-11-21,0.49,0.25,0.636,0.563291139240506,0.5,0.1234,-0.0112,0.590038314176245,0.0944,-0.016,0.567099567099567,0.02,0.1396,-0.0966,0.466666666666667,0,"0","0","6","4"
"681",1999-11-22,0.61,0.36,0.616,0.617088607594937,0.76,0.051,0.14,0.57088122605364,0.0604,0.0194,0.519480519480519,0.16,0.1196,0.021,0.4,0.0430992736077482,"0","0","5","7"
"682",1999-11-23,0.41,0.28,0.602,0.617088607594937,0.66,0.0116,0.1962,0.590038314176245,0.056,0.11,0.567099567099567,0.09,0.1728,0.0968,0.466666666666667,0.111864406779661,"0","0","5","6"
"683",1999-11-24,0.47,0.29,0.472,0.629746835443038,0.75,0.0862,-0.004,0.498084291187739,0.1344,0.0338,0.601731601731602,0.46,0.1646,0.1124,0.6,0,"0","0","6","4"
"684",1999-11-25,0.47,0.28,0.358,0.556962025316456,0.77,0.0246,0.0584,0.452107279693487,0.2274,0.1478,0.480519480519481,0.13,0.3386,0.1954,0.6,0.0334140435835351,"0","0","3","4"
"685",1999-11-26,0.27,0.11,0.454,0.417721518987342,0.25,0.0912,-0.1212,0.440613026819923,0.1936,0.0166,0.311688311688312,0.12,0.3292,0.036,0.56,0,"0","0","4","4"
"686",1999-11-27,0.34,0.18,0.572,0.522151898734177,0.04,0.0412,-0.0204,0.601532567049808,0.114,-0.1034,0.476190476190476,0.08,0.157,-0.2426,0.586666666666667,0,"0","0","4","4"
"687",1999-11-28,0.29,0.12,0.588,0.667721518987342,0.11,0.0302,0.0586,0.655172413793103,0.151,-0.015,0.632034632034632,0.04,0.1976,-0.0686,0.68,0,"0","0","1","8"
"688",1999-11-29,0.39,0.16,0.576,0.623417721518987,0.21,0.0138,-0.067,0.567049808429119,0.1086,-0.1294,0.640692640692641,0.03,0.2756,-0.158,0.8,0,"0","0","6","2"
"689",1999-11-30,0.4,0.23,0.488,0.465189873417722,0.53,-0.1156,-0.1234,0.467432950191571,-0.067,-0.153,0.463203463203463,0.25,0.1688,-0.32,0.946666666666667,0,"0","0","6","4"
"690",1999-12-01,0.39,0.23,0.534,0.481012658227848,0.02,-0.0238,0.0636,0.459770114942529,0.0158,-0.1178,0.506493506493507,0.09,0.128,-0.3136,0.906666666666667,0,"0","0","2","2"
